ID	nc	gene	tot	support_cov	support_VAF	perc_cov	perc_VAF	cv
141071	[1, 5] mismatches	BRCA1	5	4	1	0.8	0.2	Uncertain significance
141152	[1, 5] mismatches	BRCA2	7	5	1	0.714285714285714	0.142857142857143	Uncertain significance
141369	Other	NF1	4	3	0	0.75	0	Conflicting interpretations
141474	Indels	ATM	5	3	0	0.6	0	Pathogenic
141597	Other	TP53	5	2	3	0.4	0.6	Other
141952	[1, 5] mismatches	BRCA2	4	1	3	0.25	0.75	Uncertain significance
142260	[1, 5] mismatches	PMS2	5	3	2	0.6	0.4	Uncertain significance
142377	> 5 mismatches | Indels	STK11	5	5	0	1	0	Conflicting interpretations
142386	[1, 5] mismatches	TP53	7	4	2	0.571428571428571	0.285714285714286	Benign
142399	> 5 mismatches | Indels	STK11	5	4	2	0.8	0.4	Other
142414	[1, 5] mismatches	TP53	5	1	3	0.2	0.6	Uncertain significance
142439	[1, 5] mismatches	MLH1	4	3	1	0.75	0.25	Uncertain significance
142539	Indels	MSH2	11	2	7	0.181818181818182	0.636363636363636	Uncertain significance
142587	Indels	MSH2	8	0	5	0	0.625	Uncertain significance
142691	[1, 5] mismatches	TP53	5	1	3	0.2	0.6	Uncertain significance
142716	[1, 5] mismatches	BRCA1	5	5	0	1	0	Pathogenic
142770	Allele swapping	CDH1	8	2	5	0.25	0.625	Benign
142796	Indels	BRCA1	9	5	4	0.555555555555556	0.444444444444444	Uncertain significance
142995	Other	TP53	6	1	4	0.166666666666667	0.666666666666667	Uncertain significance
144112	[1, 5] mismatches	TNXB	5	2	3	0.4	0.6	Pathogenic
14413	[1, 5] mismatches	LHB	7	5	0	0.714285714285714	0	Pathogenic
14612	[1, 5] mismatches	KRT14	6	0	5	0	0.833333333333333	Pathogenic
14613	[1, 5] mismatches	KRT14	9	0	7	0	0.777777777777778	Pathogenic
14619	[1, 5] mismatches	KRT14	4	1	3	0.25	0.75	Pathogenic
14620	[1, 5] mismatches	KRT14	8	1	6	0.125	0.75	Pathogenic
14626	[1, 5] mismatches	KRT14	11	9	2	0.818181818181818	0.181818181818182	Pathogenic
14937	[1, 5] mismatches	HNF1A	10	1	6	0.1	0.6	Benign
15005	[1, 5] mismatches	HBG1	8	8	4	1	0.5	Benign
15007	[1, 5] mismatches	HBG1	7	7	2	1	0.285714285714286	Other
155867	Allele swapping	EDAR	4	0	3	0	0.75	Benign
155870	[1, 5] mismatches	EDAR	7	1	4	0.142857142857143	0.571428571428571	Benign
156085	Allele swapping	CDKL5	10	0	8	0	0.8	Benign
156358	[1, 5] mismatches	RHCE	6	5	6	0.833333333333333	1	Other
15641	[1, 5] mismatches	HBA2	5	5	0	1	0	Other
156440	Allele swapping	FTL	8	0	5	0	0.625	Benign
156515	[1, 5] mismatches	TP53	10	6	1	0.6	0.1	Likely pathogenic
156715	> 5 mismatches | Indels	ADGRE2	10	10	8	1	0.8	Other
15687	[1, 5] mismatches	HBA2	5	5	0	1	0	Likely pathogenic
157588	[1, 5] mismatches	SLC19A1	8	0	5	0	0.625	Other
157590	Indels	DHFR	5	0	4	0	0.8	Benign
157684	Allele swapping	ABCC8	7	0	6	0	0.857142857142857	Benign
157694	Allele swapping	ABCC8	6	0	4	0	0.666666666666667	Benign
157699	Allele swapping	ABCC8	8	0	6	0	0.75	Benign
157700	Allele swapping	ABCC8	11	0	10	0	0.909090909090909	Benign
157704	[1, 5] mismatches	ABCC8	11	1	10	0.0909090909090909	0.909090909090909	Benign
157730	Allele swapping	ARSL	9	7	4	0.777777777777778	0.444444444444444	Benign
157731	[1, 5] mismatches	ARSL	12	9	8	0.75	0.666666666666667	Benign
158099	Allele swapping	CCDC88C	6	1	4	0.166666666666667	0.666666666666667	Benign
158324	Allele swapping	CHD7	10	0	6	0	0.6	Benign
158325	Allele swapping	CHD7	8	1	6	0.125	0.75	Benign
158326	Allele swapping	CHD7	8	0	7	0	0.875	Benign
158670	Allele swapping	KCNJ11	8	0	7	0	0.875	Benign
158797	Allele swapping	L2HGDH	4	1	3	0.25	0.75	Benign
158798	Allele swapping	L2HGDH	4	0	3	0	0.75	Benign
158801	Allele swapping	L2HGDH	5	0	3	0	0.6	Benign
158838	Allele swapping	ANGPT2	7	0	5	0	0.714285714285714	Other
158839	Allele swapping	ANGPT2	9	0	7	0	0.777777777777778	Other
158851	> 5 mismatches | Indels	MCPH1	9	0	7	0	0.777777777777778	Benign
159598	> 5 mismatches | Indels	PCNT	8	0	8	0	1	Uncertain significance
159608	> 5 mismatches | Indels	PCNT	6	0	6	0	1	Conflicting interpretations
15961	Allele swapping	GMPR	6	3	4	0.5	0.666666666666667	Benign
159616	[1, 5] mismatches	PCNT	4	0	4	0	1	Conflicting interpretations
159630	[1, 5] mismatches	PCNT	10	0	9	0	0.9	Other
159631	[1, 5] mismatches	PCNT	10	0	8	0	0.8	Benign
159653	Allele swapping	PCNT	6	0	4	0	0.666666666666667	Benign
159668	[1, 5] mismatches	PCNT	6	0	4	0	0.666666666666667	Benign
159670	[1, 5] mismatches	PCNT	8	0	8	0	1	Benign
159671	Allele swapping	PCNT	7	1	5	0.142857142857143	0.714285714285714	Benign
159675	Allele swapping	PCNT	5	0	4	0	0.8	Benign
159896	Allele swapping	SLC12A6	9	0	5	0	0.555555555555556	Benign
160002	[1, 5] mismatches	SPTAN1	4	4	1	1	0.25	Benign
160057	Allele swapping	STIL	9	1	6	0.111111111111111	0.666666666666667	Benign
160127	Allele swapping	TSEN54	7	1	4	0.142857142857143	0.571428571428571	Benign
160254	Allele swapping	WDR62	9	0	6	0	0.666666666666667	Benign
16131	Allele swapping	H6PD	6	0	6	0	1	Benign
161666	[1, 5] mismatches	KIR3DL1	10	5	6	0.5	0.6	Uncertain significance
161697	[1, 5] mismatches	KIR2DL3	12	0	9	0	0.75	Uncertain significance
1620	Allele swapping	ACADL	7	0	5	0	0.714285714285714	Benign
16246	Allele swapping	FSHR	10	1	7	0.1	0.7	Benign
162795	Indels	BRAF	4	0	3	0	0.75	Pathogenic
162853	[1, 5] mismatches	GAA	5	0	3	0	0.6	Benign
162962	Allele swapping	CFTR	7	1	6	0.142857142857143	0.857142857142857	Benign
163102	Allele swapping	DNAH11	7	1	4	0.142857142857143	0.571428571428571	Benign
163121	Allele swapping	DNAH11	7	1	6	0.142857142857143	0.857142857142857	Benign
163144	Allele swapping	DNAH5	7	1	5	0.142857142857143	0.714285714285714	Benign
163145	[1, 5] mismatches	DNAH5	5	3	1	0.6	0.2	Benign
163154	Allele swapping	DNAH5	6	0	4	0	0.666666666666667	Benign
163159	[1, 5] mismatches	DNAH5	9	0	9	0	1	Benign
163161	[1, 5] mismatches	DNAH5	10	1	7	0.1	0.7	Benign
163168	Allele swapping	DNAI2	11	1	9	0.0909090909090909	0.818181818181818	Benign
163169	Allele swapping	DNAI2	12	0	7	0	0.583333333333333	Benign
163171	[1, 5] mismatches	DNAI2	7	0	4	0	0.571428571428571	Benign
163174	Allele swapping	DOCK8	10	1	7	0.1	0.7	Benign
163326	Allele swapping	EFEMP2	12	2	11	0.166666666666667	0.916666666666667	Benign
163950	Allele swapping	LTBP4	8	1	8	0.125	1	Benign
163990	Allele swapping	MUC5B	7	1	7	0.142857142857143	1	Benign
163995	Allele swapping	MUC5B	10	2	7	0.2	0.7	Benign
163997	[1, 5] mismatches	MUC5B	6	0	5	0	0.833333333333333	Benign
164798	[1, 5] mismatches	NME8	8	1	7	0.125	0.875	Benign
164799	[1, 5] mismatches	NME8	6	2	5	0.333333333333333	0.833333333333333	Benign
16494	Allele swapping	FABP2	7	1	4	0.142857142857143	0.571428571428571	Benign
165177	Allele swapping	SCNN1G	9	1	6	0.111111111111111	0.666666666666667	Benign
16532	Allele swapping	F13A1	9	1	8	0.111111111111111	0.888888888888889	Conflicting interpretations
166655	[1, 5] mismatches	AIPL1	8	0	6	0	0.75	Benign
166753	Indels	BEST1	6	6	0	1	0	Benign
166755	Allele swapping	CACNA1H	8	1	5	0.125	0.625	Benign
166901	Allele swapping	POMT2	5	1	3	0.2	0.6	Benign
166906	Allele swapping	POMT2	7	0	4	0	0.571428571428571	Benign
166924	Indels	COL11A1	4	3	1	0.75	0.25	Conflicting interpretations
166925	Indels	COL11A1	4	3	1	0.75	0.25	Uncertain significance
166976	[1, 5] mismatches	CYP4V2	7	0	4	0	0.571428571428571	Benign
167099	Indels	FOXP2	7	1	6	0.142857142857143	0.857142857142857	Conflicting interpretations
167111	Allele swapping	GAA	9	3	6	0.333333333333333	0.666666666666667	Benign
167151	Allele swapping	GM2A	8	1	6	0.125	0.75	Benign
167247	[1, 5] mismatches	LAMA2	11	0	8	0	0.727272727272727	Benign
167414	Allele swapping	PAH	5	0	3	0	0.6	Benign
167519	[1, 5] mismatches	POMT1	6	2	4	0.333333333333333	0.666666666666667	Benign
167520	Allele swapping	POMT1	5	0	3	0	0.6	Benign
167567	Indels	RB1	4	3	1	0.75	0.25	Uncertain significance
167609	Allele swapping	RP9	9	0	5	0	0.555555555555556	Benign
167659	Allele swapping	SCN9A	9	2	7	0.222222222222222	0.777777777777778	Benign
167681	Allele swapping	SGCG	7	0	4	0	0.571428571428571	Benign
167815	Allele swapping	USH2A	8	0	6	0	0.75	Benign
16892	[1, 5] mismatches	CYP2D6	4	1	3	0.25	0.75	Other
16893	> 5 mismatches | Indels	CYP2D6	8	6	1	0.75	0.125	Other
16921	[1, 5] mismatches	CTLA4	7	1	4	0.142857142857143	0.571428571428571	Benign
17039	Allele swapping	C8A	9	0	9	0	1	Benign
17139	Allele swapping	COL9A3	5	0	5	0	1	Benign
1719	Allele swapping	STOX1	7	0	4	0	0.571428571428571	Other
17497	Allele swapping	CHRNA5	4	0	4	0	1	Other
17525	Allele swapping	CETP	13	3	8	0.230769230769231	0.615384615384615	Benign
17717	Allele swapping	SLC14A1	10	0	8	0	0.8	Benign
178725	[1, 5] mismatches	DNAH11	8	0	5	0	0.625	Benign
178737	Allele swapping	DNAH11	10	0	6	0	0.6	Benign
178745	Allele swapping	DNAH5	8	0	7	0	0.875	Benign
178771	[1, 5] mismatches	DOCK8	6	2	4	0.333333333333333	0.666666666666667	Benign
18065	Allele swapping	AGTR1	7	0	5	0	0.714285714285714	Benign
18068	Allele swapping	AGT	10	3	6	0.3	0.6	Benign
180725	Allele swapping	PPAN	5	0	3	0	0.6	Other
180730	[1, 5] mismatches	EIF3G	5	0	4	0	0.8	Other
18108	[1, 5] mismatches	SAA1	12	12	8	1	0.666666666666667	Benign
181847	Indels	ATM	15	12	7	0.8	0.466666666666667	Benign
181882	Indels	ATM	4	1	3	0.25	0.75	Uncertain significance
181946	Indels	ATM	7	1	7	0.142857142857143	1	Pathogenic
182319	[1, 5] mismatches	BRCA2	4	4	1	1	0.25	Pathogenic
182895	Other	STK11	5	3	0	0.6	0	Pathogenic
182896	Other	STK11	5	4	0	0.8	0	Pathogenic
182913	Other	STK11	5	3	0	0.6	0	Pathogenic
182921	Other	TP53	6	4	2	0.666666666666667	0.333333333333333	Uncertain significance
182941	Other	TP53	7	7	2	1	0.285714285714286	Benign
182957	[1, 5] mismatches	TP53	7	4	2	0.571428571428571	0.285714285714286	Pathogenic
183179	[1, 5] mismatches	BRCA1	6	4	0	0.666666666666667	0	Pathogenic
183246	[1, 5] mismatches	CYP2D6	5	0	5	0	1	Other
183247	[1, 5] mismatches	CYP2D6	5	0	5	0	1	Other
183248	[1, 5] mismatches	CYP2D6	4	0	4	0	1	Other
18345	Other	CHRNE	4	3	0	0.75	0	Pathogenic
183702	Allele swapping	BRIP1	21	3	12	0.142857142857143	0.571428571428571	Benign
183704	Allele swapping	BARD1	5	3	3	0.6	0.6	Benign
183718	[1, 5] mismatches	PMS2	4	3	1	0.75	0.25	Pathogenic
183721	Other	TP53	9	2	5	0.222222222222222	0.555555555555556	Benign
183738	[1, 5] mismatches	MLH1	5	3	2	0.6	0.4	Conflicting interpretations
183825	Allele swapping	NF1	5	1	3	0.2	0.6	Benign
183892	[1, 5] mismatches	PMS2	4	4	0	1	0	Other
184127	Other	STK11	5	3	0	0.6	0	Other
184276	[1, 5] mismatches	ATM	5	1	4	0.2	0.8	Other
184318	[1, 5] mismatches	BRCA2	5	4	1	0.8	0.2	Other
184812	[1, 5] mismatches	PMS2	5	5	0	1	0	Other
184839	> 5 mismatches | Indels	TP53	5	0	3	0	0.6	Benign
185023	[1, 5] mismatches	MLH1	5	1	4	0.2	0.8	Uncertain significance
185031	Indels	ATM	11	6	2	0.545454545454545	0.181818181818182	Uncertain significance
185183	[1, 5] mismatches	BRCA1	5	3	0	0.6	0	Conflicting interpretations
185210	Other	STK11	5	4	0	0.8	0	Uncertain significance
185214	Indels	BRCA1	4	3	1	0.75	0.25	Other
185409	[1, 5] mismatches	TP53	5	2	3	0.4	0.6	Other
185769	[1, 5] mismatches	BRCA2	10	7	3	0.7	0.3	Pathogenic
185905	[1, 5] mismatches	BRIP1	4	3	0	0.75	0	Uncertain significance
186000	[1, 5] mismatches	BRCA2	5	3	2	0.6	0.4	Uncertain significance
186003	[1, 5] mismatches	TP53	5	3	2	0.6	0.4	Other
186022	[1, 5] mismatches	BRCA1	6	4	1	0.666666666666667	0.166666666666667	Other
186290	Other	TP53	4	1	3	0.25	0.75	Benign
186301	[1, 5] mismatches	TP53	5	2	3	0.4	0.6	Uncertain significance
186431	Indels	MSH2	10	2	7	0.2	0.7	Uncertain significance
187010	Indels	ATM	10	0	7	0	0.7	Other
187153	[1, 5] mismatches	TP53	5	3	1	0.6	0.2	Other
187355	Indels	ATM	6	5	1	0.833333333333333	0.166666666666667	Uncertain significance
187466	[1, 5] mismatches	BRCA1	5	4	1	0.8	0.2	Pathogenic
187675	[1, 5] mismatches	TP53	6	4	0	0.666666666666667	0	Other
187706	[1, 5] mismatches	TP53	5	4	1	0.8	0.2	Uncertain significance
187907	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187908	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187909	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187910	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187911	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187912	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187913	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187914	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187915	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187916	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187917	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187918	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187919	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187920	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187921	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187922	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187923	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187924	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187926	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187927	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187928	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187930	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187931	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187932	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187933	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187934	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187935	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187936	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187937	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187938	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187939	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187940	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187941	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187942	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187943	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187944	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187945	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187946	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187947	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187948	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187949	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187950	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187951	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187952	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187953	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187954	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187955	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187956	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187957	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187958	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187959	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187960	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187961	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187962	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187963	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187964	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187965	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187966	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187967	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187968	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187969	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187970	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187971	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187972	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187973	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187974	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187975	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187976	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187977	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187978	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187979	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187980	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187981	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187982	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187983	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187984	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187985	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187986	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187987	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187988	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187989	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187990	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187991	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187992	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187993	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187994	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187995	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187996	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187997	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187998	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
187999	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188000	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188001	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188002	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188003	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188004	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188005	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188006	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188007	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188008	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188009	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188010	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188011	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188012	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188013	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188014	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188015	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188016	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188017	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188018	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188019	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188020	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188021	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188022	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188023	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188024	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188025	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188026	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188027	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188028	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188029	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188030	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188031	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188032	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188033	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188034	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188035	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188036	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188037	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188038	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188039	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188040	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188041	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188042	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188043	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
188416	[1, 5] mismatches	BRCA1	4	3	0	0.75	0	Uncertain significance
188437	[1, 5] mismatches	BRCA2	7	5	1	0.714285714285714	0.142857142857143	Pathogenic
189123	Allele swapping	BRCA1	8	2	7	0.25	0.875	Benign
190214	[1, 5] mismatches	XPC	11	3	9	0.272727272727273	0.818181818181818	Benign
190215	Allele swapping	TMEM43	8	0	7	0	0.875	Benign
190976	[1, 5] mismatches	NPHP4	4	1	3	0.25	0.75	Uncertain significance
191261	Indels	H6PD	5	0	5	0	1	Benign
191300	Allele swapping	XDH	7	1	6	0.142857142857143	0.857142857142857	Benign
191566	[1, 5] mismatches	CACNA1C	10	5	10	0.5	1	Conflicting interpretations
191567	[1, 5] mismatches	CACNA1C	11	5	6	0.454545454545455	0.545454545454545	Benign
193107	Allele swapping	HOXD13	5	0	3	0	0.6	Benign
193133	Allele swapping	PCARE	7	0	6	0	0.857142857142857	Benign
193357	Allele swapping	FOXE3	11	0	7	0	0.636363636363636	Benign
193596	[1, 5] mismatches	CYP21A2	4	0	4	0	1	Benign
193666	Allele swapping	FTH1	10	0	7	0	0.7	Benign
193729	[1, 5] mismatches	FAM20C	4	0	3	0	0.75	Benign
193730	[1, 5] mismatches	FAM20C	9	2	5	0.222222222222222	0.555555555555556	Benign
193856	Allele swapping	TRPM1	7	0	5	0	0.714285714285714	Benign
194064	Allele swapping	CHRNG	6	0	4	0	0.666666666666667	Benign
194276	Allele swapping	SLC34A3	7	0	4	0	0.571428571428571	Benign
194368	Allele swapping	IGHMBP2	4	0	4	0	1	Benign
194574	Indels	FREM2	5	0	5	0	1	Benign
194575	Indels	FREM2	5	0	5	0	1	Benign
194589	Allele swapping	CP	7	0	4	0	0.571428571428571	Benign
194782	Allele swapping	KCNT1	9	2	7	0.222222222222222	0.777777777777778	Benign
194795	[1, 5] mismatches	CDHR1	11	0	8	0	0.727272727272727	Benign
194901	Allele swapping	IFT122	9	0	7	0	0.777777777777778	Benign
195136	Allele swapping	BMP2	11	3	6	0.272727272727273	0.545454545454545	Benign
195315	[1, 5] mismatches	MYO15A	4	0	3	0	0.75	Benign
195437	Allele swapping	LRIT3	8	0	6	0	0.75	Benign
195872	[1, 5] mismatches	COL9A3	9	2	9	0.222222222222222	1	Benign
195965	Indels	DMD	11	1	10	0.0909090909090909	0.909090909090909	Benign
196009	[1, 5] mismatches	DYNC2H1	6	0	5	0	0.833333333333333	Benign
196101	Allele swapping	ABCC2	4	0	4	0	1	Benign
196215	Allele swapping	EXT1	9	0	8	0	0.888888888888889	Benign
196349	[1, 5] mismatches	TNFRSF11B	8	0	5	0	0.625	Benign
196434	Allele swapping	PROP1	11	1	7	0.0909090909090909	0.636363636363636	Benign
196785	Other	MED12	9	5	6	0.555555555555556	0.666666666666667	Uncertain significance
197174	Allele swapping	RGR	6	0	6	0	1	Benign
197388	[1, 5] mismatches	ASAH1	8	0	6	0	0.75	Benign
197389	[1, 5] mismatches	ASAH1	8	1	6	0.125	0.75	Benign
197397	Allele swapping	LRIT3	10	0	7	0	0.7	Benign
197516	Allele swapping	DNAH5	7	2	4	0.285714285714286	0.571428571428571	Benign
197540	[1, 5] mismatches	CACNA1A	5	4	0	0.8	0	Uncertain significance
197802	> 5 mismatches | Indels	DSPP	5	3	2	0.6	0.4	Uncertain significance
197804	[1, 5] mismatches	DSPP	9	5	1	0.555555555555556	0.111111111111111	Uncertain significance
197805	> 5 mismatches | Indels	DSPP	11	5	6	0.454545454545455	0.545454545454545	Uncertain significance
197806	> 5 mismatches | Indels	DSPP	7	5	3	0.714285714285714	0.428571428571429	Uncertain significance
197808	[1, 5] mismatches	DSPP	13	9	4	0.692307692307692	0.307692307692308	Uncertain significance
197809	[1, 5] mismatches	DSPP	7	4	1	0.571428571428571	0.142857142857143	Uncertain significance
197846	Allele swapping	OPTN	6	0	4	0	0.666666666666667	Benign
197893	Indels	CACNA2D4	7	1	4	0.142857142857143	0.571428571428571	Uncertain significance
198082	Allele swapping	ABCB4	5	0	4	0	0.8	Benign
198201	Allele swapping	NCF4	10	2	8	0.2	0.8	Benign
198429	Other	PMS2	10	4	9	0.4	0.9	Conflicting interpretations
198436	[1, 5] mismatches	DRD2	13	2	9	0.153846153846154	0.692307692307692	Benign
198444	> 5 mismatches | Indels	IQCB1	4	0	3	0	0.75	Benign
198466	Allele swapping	FHL1	13	9	12	0.692307692307692	0.923076923076923	Benign
198650	> 5 mismatches | Indels	DNAH11	5	2	4	0.4	0.8	Conflicting interpretations
198762	Indels	LDB3	7	1	6	0.142857142857143	0.857142857142857	Uncertain significance
198803	Allele swapping	VCAN	5	2	3	0.4	0.6	Benign
199662	[1, 5] mismatches	ATM	5	3	0	0.6	0	Conflicting interpretations
200230	Allele swapping	KCNH2	4	0	4	0	1	Benign
201124	> 5 mismatches | Indels	PCSK9	4	1	3	0.25	0.75	Benign
201126	[1, 5] mismatches	PCSK9	5	2	3	0.4	0.6	Benign
203703	[1, 5] mismatches	ETFB	4	0	4	0	1	Likely pathogenic
204049	[1, 5] mismatches	AGXT	9	1	5	0.111111111111111	0.555555555555556	Benign
